435,476,3,884133872
286,208,4,877531942
881,105,3,876537285
68,50,5,876973969
565,213,4,891037803
881,588,3,876538027
634,225,3,875729668
712,51,3,874957293
903,12,5,891033334
870,550,3,879714310
435,550,3,884133253
363,408,5,891494865
940,471,4,885921628
715,235,2,875962140
872,313,5,888478786
886,195,4,876032030
121,509,5,891388145
536,153,4,882359540
833,1029,1,875134940
462,328,5,886365773
855,462,4,879825383
606,206,4,880927552
495,472,5,888635144
54,240,4,880936500
880,1217,3,880243712
290,257,4,880731518
95,1222,2,880572602
796,432,2,893218728
780,887,4,891363073
303,124,4,879466491
406,47,4,880131741
406,634,4,879446361
60,423,4,883326593
90,855,5,891383752
389,42,4,879991147
22,526,4,878888026
749,483,4,878847540
796,487,5,892676195
225,1443,4,879540778
292,515,4,881103977
286,309,5,884583549
342,1014,1,874984531
393,369,3,887745174
932,165,4,891248996
21,289,3,874950972
426,835,3,879444853
721,69,4,877140282
472,80,3,875981230
183,1215,1,891467546
279,753,2,875307443
463,24,3,877385731
72,194,4,880037793
639,651,4,891239349
289,471,4,876789373
130,367,4,875801369
18,483,4,880129940
495,91,2,888634859
166,243,3,886397827
293,710,3,888907145
194,808,2,879527999
896,134,5,887159109
913,588,3,881449256
917,268,4,882910409
582,475,5,882961000
643,215,3,891447037
402,234,4,876266826
709,89,3,879848397
299,154,4,878191943
303,716,2,879467639
497,77,3,879362093
54,288,4,880928957
554,220,3,876232109
348,1,4,886523078
271,384,3,885849582
795,636,3,883253661
909,116,5,891920010
480,98,4,891208239
303,100,5,879466420
528,238,3,886101782
399,1217,4,882350282
226,14,5,883889691
763,703,5,878923433
690,239,2,881177532
869,25,2,884491767
21,184,4,874951797
573,480,4,885844481
262,270,3,879961283
514,257,4,880209981
132,285,4,891278996
147,258,4,885594040
343,82,5,876405735
454,169,4,888266955
178,1047,2,882824326
871,276,5,888193136
28,332,2,881954915
708,847,3,892719246
523,1014,5,883700307
279,687,4,878793072
633,110,3,877211817
497,721,3,879362740
721,358,1,877137214
385,458,3,879440828
176,13,4,886047994
216,257,3,880232830
766,23,4,891309177
724,300,3,883757468
363,1074,2,891497679
786,418,4,882843352
847,568,4,878941442
181,1318,1,878962349
116,257,3,876452523
207,655,4,877878342
7,641,5,892135346
448,268,3,891888367
863,873,2,889289491
802,448,3,875985686
798,403,4,875743140
655,1149,3,887429107
495,1135,5,888634475
13,480,3,881515193
871,50,5,888193275
399,754,3,882340242
464,286,3,878354626
160,169,4,876862077
387,429,3,886484065
648,194,5,882213535
234,655,3,892333616
913,750,4,883110363
787,347,4,888979606
276,603,5,874795613
346,100,3,874948426
293,636,4,888906576
433,323,1,880585530
92,518,5,875653579
263,423,5,891299630
389,615,4,879991115
889,179,3,880179705
815,9,4,878691739
846,837,5,883948495
669,290,2,892549820
406,73,2,880131704
193,24,2,889125880
334,675,4,891547148
87,56,4,879876524
877,737,1,882677749
734,162,3,891025393
561,393,2,885810309
717,324,3,884641842
308,516,4,887736743
708,147,4,892719246
405,738,1,885547447
880,384,3,880175157
320,739,4,884750992
449,1372,4,880410834
293,158,2,888907603
65,778,4,879216949
151,732,4,879542775
883,79,4,891696864
637,1374,1,882903447
399,658,3,882350198
553,81,3,879948732
330,216,5,876546470
711,345,4,884485683
385,629,2,879446643
345,639,4,884993139
907,697,5,880159982
405,1108,1,885546069
901,1120,4,877127021
244,67,4,880608820
492,64,4,879969539
345,1160,3,884994606
33,300,4,891964131
82,717,1,884714492
48,309,3,879434132
666,293,3,880313310
316,9,4,880853774
521,8,3,884477914
49,95,2,888067031
7,576,5,892132943
194,712,3,879555147
622,419,4,882670009
371,181,3,877486953
506,482,5,878044852
624,50,5,879792581
546,56,5,885141332
790,186,3,885156165
833,640,3,875123986
378,159,3,880056887
57,222,5,883698581
880,1023,2,880175405
59,926,1,888203708
21,854,5,874951657
916,271,3,880843185
712,73,5,874730293
106,165,5,881450536
268,727,2,875310116
847,243,1,878774856
399,1543,3,882509891
293,172,5,888905618
844,511,3,877387825
551,307,4,892775516
889,181,4,880177131
639,191,3,891239109
708,1047,2,877325726
813,751,5,883752264
449,251,3,879958603
85,523,4,879453965
737,474,5,884314740
608,443,5,880405824
565,639,5,891037291
429,629,3,882387163
506,88,4,874873944
188,554,2,875074891
483,462,3,884047754
387,295,3,886480818
771,154,2,880659426
551,591,5,892783612
226,169,5,883888892
42,826,3,881106419
435,86,4,884131844
27,1017,4,891542897
159,319,1,880485290
278,245,3,891295230
406,425,3,884630617
11,370,3,891902880
848,708,4,887046619
643,928,4,891445660
622,41,3,882672060
901,144,5,877288015
221,210,5,875245760
177,124,3,880130881
666,69,3,880139149
28,31,4,881956082
655,654,3,887474077
244,596,4,880604735
314,132,4,877890644
334,28,3,891546373
308,48,4,887736880
125,136,5,879454309
916,23,4,880843997
535,848,3,879618743
326,216,2,879876235
405,1567,1,885547123
293,660,2,888907433
454,660,3,888267128
827,294,4,882807611
846,700,2,883950605
293,54,3,888907210
324,1033,4,880575589
450,10,4,882398567
839,323,4,875751559
417,940,2,879649337
43,121,4,883955907
168,472,3,884287927
324,332,3,880574766
268,475,4,875306644
72,844,4,880035708
279,945,5,879647064
318,722,4,884497546
813,270,5,883752380
488,1039,4,891294654
244,222,2,880604379
737,32,4,884314993
17,744,3,885272606
452,97,4,885476560
814,234,3,885410957
354,286,4,891180445
233,12,2,880610333
861,242,5,881274504
854,117,3,882812755
586,79,4,884058986
87,1041,4,879877007
18,520,4,880129595
460,1137,3,882912235
301,719,4,882079542
889,71,3,880180849
393,625,4,889554780
749,56,2,878847404
417,122,2,879646838
12,228,4,879959465
295,237,4,879517994
340,95,5,884991083
442,572,3,883391344
625,652,4,891262983
89,213,4,879459859
737,175,5,884315246
326,86,2,879875644
257,113,4,879547534
308,693,3,887738104
416,237,3,876697330
94,70,4,891722511
339,939,4,891034115
239,9,5,889180446
618,378,4,891309514
927,328,4,879176059
214,268,2,891542445
416,10,3,876698364
457,114,5,882396868
163,326,3,891219977
94,293,4,891724044
1,118,3,875071927
265,815,3,875320424
207,428,4,877838826
659,474,2,891384739
551,280,3,892778337
425,96,4,878738335
488,176,4,891293734
494,127,5,879541080
29,270,4,882820803
130,771,2,878537631
22,407,3,878886845
586,160,4,884066360
272,133,1,879455143
749,636,4,878849929
497,725,3,879363253
434,274,5,886724797
428,243,4,885943713
731,1269,3,886187652
184,275,5,889913687
497,590,2,879362461
763,144,3,878915722
95,111,4,879194012
569,748,2,879793228
405,452,5,885548434
645,179,5,892054600
307,168,5,879283798
145,1012,4,875270322
378,258,4,882712421
577,728,3,880475226
933,39,3,874854100
293,637,3,888907186
618,82,4,891308704
332,222,4,887916529
155,321,4,879370963
389,518,4,880087073
214,8,4,892668196
663,182,5,889493691
296,7,5,884196896
868,579,1,877108241
413,258,4,879968794
286,1091,4,877534859
592,825,1,882608795
240,873,2,885775857
919,236,5,875288681
417,473,2,879646860
94,1223,4,891721494
297,118,3,875239495
916,71,3,880844897
880,456,3,880175270
249,723,4,879641093
177,919,4,880130736
654,1,4,887863557
567,847,4,882425791
440,258,4,891547637
11,259,3,891902270
868,208,3,877108624
497,122,1,879309802
648,924,1,884795447
178,619,3,888514710
529,327,4,882535353
318,137,4,884494652
934,297,5,891189969
59,100,5,888202899
190,597,2,891626023
633,1132,2,875325691
450,230,4,882371732
13,913,1,892014908
854,220,4,882813248
788,141,3,880869984
716,205,5,879796438
474,14,5,887915306
650,447,3,891386120
343,48,3,876405697
741,172,5,891018339
890,121,2,882915661
62,521,5,879374706
617,675,4,883789425
417,537,4,880949849
23,215,2,874787116
676,286,4,892685252
378,82,4,880045935
759,245,3,881476616
150,124,2,878746442
291,99,4,875086887
584,450,2,885778571
643,7,4,891445354
94,357,5,891720921
619,127,4,885953778
63,993,2,875747635
59,232,3,888206485
850,181,5,883195419
580,258,5,884124103
318,750,4,884469971
385,347,3,885844578
919,895,4,885059623
881,554,1,876539636
280,156,4,891700643
391,651,5,877399133
439,895,3,882892424
492,86,3,879969454
459,1051,3,879563667
128,770,3,879968008
6,425,3,883602865
194,710,3,879524393
467,298,4,879532385
6,205,3,883600878
308,515,3,887737536
478,143,5,889396797
716,499,4,879796942
311,1232,4,884366439
395,423,5,883764742
52,116,4,882922328
152,781,5,882476486
870,83,4,889717102
645,447,3,892053541
313,147,4,891016583
700,222,3,884493899
58,175,5,884663324
292,127,5,881104268
453,1032,1,877561911
796,510,3,892761578
724,1591,1,883757468
249,174,4,879572314
231,126,5,888605273
381,898,5,892697869
146,688,1,891457749
78,269,3,879633467
916,549,3,880845543
343,387,4,876405521
816,322,4,891710922
145,826,2,875271312
339,241,4,891034152
749,735,5,878847716
660,527,3,891200073
890,132,5,882403045
534,325,4,877807461
194,542,3,879551849
624,108,3,879793198
398,173,4,875719080
1,139,3,878543216
543,134,5,874862967
621,183,4,874963594
12,402,5,879960826
682,159,3,888521005
872,294,3,888478882
233,568,5,880612346
675,272,3,889488431
137,289,3,881432671
830,205,5,891462531
299,496,3,878192154
454,66,4,888266685
222,470,3,878181869
561,155,2,885810785
94,474,5,885870322
681,310,3,885409572
232,705,5,888549838
916,578,1,880844985
558,508,5,879436396
747,175,4,888640180
180,98,5,877544444
495,88,4,888635380
562,323,2,879194768
911,190,5,892838864
66,282,3,883601266
661,749,2,889500304
789,742,3,880332400
293,482,4,888906096
939,9,5,880260745
683,347,4,893286208
826,53,5,885690900
251,813,3,886272086
352,144,5,884290328
864,214,2,888890052
379,47,5,880740461
561,179,4,885807261
703,9,2,875242814
618,25,2,891308260
174,340,5,886432749
74,301,3,888333372
314,1297,4,877890734
176,289,3,886047292
535,1063,4,879618613
425,174,3,878738149
921,395,3,879380908
748,647,3,879454602
43,781,3,883956494
211,205,5,879459952
102,663,3,892993190
357,220,5,878951954
176,236,4,886048145
291,1248,4,875087634
487,746,4,883529540
328,736,3,885047737
286,95,5,877531407
419,1451,4,879435722
256,229,3,882164644
210,631,5,887736796
405,645,1,885546635
200,282,4,884127745
872,258,4,888478698
548,9,1,891043008
267,384,3,878973734
23,1006,3,874785809
503,488,5,880472216
727,186,5,883710598
259,298,4,874724754
806,81,5,882389727
653,239,5,878854475
42,265,3,881107989
195,615,4,880650666
16,58,4,877720118
152,294,4,880149098
141,292,1,884584906
81,210,4,876534704
405,470,1,885546247
437,747,4,880143167
654,87,4,887864471
756,1009,4,874827247
805,196,2,881698778
786,286,4,882841571
141,871,3,884585148
388,895,4,886438540
736,255,1,878709025
200,245,3,884126687
663,96,5,889493628
379,173,5,880525259
99,11,5,885680138
653,571,1,880153406
416,253,3,876697283
167,1125,5,892738419
345,550,3,884993784
194,1220,3,879524790
775,348,3,891032804
592,188,5,882956387
457,100,5,882393244
299,511,4,878192311
291,1303,3,874835279
881,8,4,876537457
555,129,4,882385841
919,255,4,875289170
735,258,4,876697561
637,1033,3,882904233
222,742,5,877563597
566,64,5,881649530
323,117,3,878739355
768,591,4,883834945
829,250,3,882816754
262,754,3,879961283
385,1071,4,879448426
231,181,4,888605273
437,655,4,881001945
130,1047,5,875801897
90,644,5,891384065
262,22,4,879792452
653,1087,2,880153207
116,262,3,876751342
405,780,3,885547691
748,528,3,879454880
456,127,5,881373019
483,68,1,878953693
256,546,4,882151088
472,56,5,875979853
871,17,3,888193275
924,134,4,885457827
184,44,4,889909746
790,862,1,885158374
854,14,4,882812225
892,845,4,886610174
487,77,3,883530814
829,153,4,887584684
345,132,5,884901371
15,111,4,879455914
833,293,4,875035885
184,509,4,889908694
592,271,4,882607647
179,271,1,892151565
243,86,5,879989217
780,427,3,891363904
880,375,1,880242782
244,100,4,880604252
405,438,1,885548384
798,719,1,875743196
110,1231,2,886988664
934,423,3,891191660
253,483,5,891628122
407,250,4,890687564
761,275,4,876190130
661,408,5,876015530
890,136,5,882403045
57,24,3,883697459
790,763,3,884462692
183,159,4,892323452
840,183,5,891204664
293,347,2,888904353
224,699,4,888103703
889,124,4,880177050
796,99,3,893218764
393,181,4,887743141
766,229,3,891310210
437,202,5,881001715
244,62,2,880607269
397,332,2,882838773
18,492,4,880131054
201,673,3,884140115
828,269,4,891033574
922,660,3,891453122
796,928,2,893194929
932,1065,5,891251538
882,357,4,879864917
249,1016,3,879571752
501,829,3,883348656
398,153,4,875732862
363,660,4,891496588
804,294,5,879441099
56,158,3,892911539
380,856,3,885479706
235,1,4,889655571
621,88,2,874962772
49,820,1,888067164
426,50,4,879442226
755,258,5,882569732
747,188,5,888639890
10,93,4,877892160
339,660,4,891034778
180,28,3,877355568
373,1135,3,877107043
542,693,4,886533395
655,216,4,887428086
537,1335,3,886030347
159,96,4,884360539
279,702,4,875309760
59,121,4,888203313
929,480,3,879639969
181,1312,1,878962349
318,385,4,884496398
267,135,5,878972463
209,14,3,883417547
238,300,4,883575836
182,237,3,885613067
59,747,4,888205410
782,984,2,891498821
303,792,5,879484644
301,219,4,882078955
190,222,4,891033676
308,187,5,887738760
733,619,3,879536488
734,132,3,891022212
432,1012,5,889415947
450,591,4,887660762
328,402,3,885047627
299,733,3,888855244
344,694,5,884901093
805,385,1,881694693
85,1167,3,879829209
454,526,4,881959698
864,465,3,888889327
455,196,4,879111737
6,509,4,883602664
548,79,5,891044482
738,91,4,875351462
184,632,5,889913687
224,77,4,888103872
791,748,3,879448035
457,195,5,882395049
749,642,2,878848137
880,657,4,880243629
407,635,3,876345934
279,558,4,875307210
102,186,4,888803487
530,178,5,883787080
489,1280,3,891447653
18,856,5,880131676
360,735,5,880356059
701,285,5,891447139
294,291,2,889242469
334,709,4,891548368
840,505,5,891204714
201,1011,3,884140853
544,343,2,884796062
325,650,3,891478079
537,188,4,886030891
13,50,5,882140001
308,219,3,887738717
798,996,3,875638717
882,135,5,879876806
896,1423,2,887160631
116,390,4,876454090
903,105,3,891031794
466,300,3,890282795
392,179,5,891038946
561,230,3,885809426
618,746,2,891308946
327,321,3,887743761
21,872,2,874950889
480,100,4,891207715
60,128,3,883326566
505,1285,3,889333711
283,210,5,879298206
91,988,2,891438583
556,482,5,882136440
806,504,4,882388658
360,197,5,880355888
405,522,1,885545975
200,405,3,884127370
556,513,4,882136396
510,687,2,887667752
286,569,4,877534313
472,122,3,875979153
660,122,1,891198996
346,144,4,886273914
629,39,2,880117747
479,1244,3,887064647
269,425,5,891448345
280,159,4,891701944
222,53,5,878184113
940,315,4,884801125
503,248,4,884638469
113,976,5,875936424
926,262,3,888636082
579,288,4,880951346
20,82,4,879669697
406,1197,3,879539884
800,294,3,887645970
330,823,3,876544872
887,279,5,881378478
537,197,4,886030891
766,659,3,891309736
880,1244,3,880167411
554,1041,3,876369560
878,371,3,880869239
788,809,3,880870401
6,248,3,883598981
70,511,5,884067855
94,703,3,891721562
87,403,3,879875996
280,227,3,891702153
13,873,1,881515565
455,546,3,879110767
543,403,4,875663543
622,229,2,882592850
924,519,4,886759888
671,62,5,884036411
773,1252,4,888538643
122,509,4,879270511
226,275,3,883889764
387,663,4,886482883
749,932,3,878850333
608,673,4,880405484
545,1091,3,879901483
881,490,4,876538763
518,412,1,876824266
870,88,2,879270213
654,54,3,887864941
108,125,3,879879864
222,540,3,878184087
123,187,4,879809943
210,121,4,887737244
699,127,3,878881828
144,212,5,888105993
870,315,2,883876178
877,328,2,882676366
933,211,4,874854251
407,729,4,876348660
666,284,3,880313523
535,215,4,879619144
567,1022,5,882426350
496,333,3,876063848
9,201,5,886960055
665,411,4,884291242
870,583,2,879714351
553,99,5,879948508
731,183,1,886185744
298,97,4,884183063
561,639,3,885809291
889,262,4,880176620
566,392,4,881650519
83,1165,2,883868300
394,431,5,880889607
584,172,4,885778080
758,176,5,882055987
62,433,5,879375588
870,746,3,879270400
60,482,4,883326958
900,871,1,877833443
90,516,5,891383987
322,192,5,887313984
389,300,3,879990863
426,1116,4,879444251
411,1470,3,892845746
619,183,5,885953992
387,582,3,886483497
670,228,5,877975344
907,98,5,880160037
592,250,4,882608145
868,268,4,877102974
130,410,5,875802105
855,165,4,879825382
790,1028,3,884462692
523,257,5,883700187
361,237,4,879440740
355,682,4,879485523
643,235,4,891445698
563,167,4,880506771
181,277,1,878963441
18,204,3,880131407
321,435,5,879439860
328,316,5,888641915
94,624,2,891723459
637,24,2,882903511
819,303,4,879952508
474,313,4,887914615
295,53,1,879519528
542,70,4,886532788
21,408,5,874951188
308,517,4,887737483
104,332,2,888442305
699,270,4,893140745
347,172,5,881653933
643,89,3,891448630
496,42,5,876066676
106,12,4,881451234
11,367,3,891905058
719,9,4,883354106
833,1428,3,875123494
468,297,4,875280462
407,73,4,892060474
500,780,3,883876904
702,289,2,885767604
758,837,4,881976377
880,470,4,880242306
655,1267,2,887427840
650,186,4,891370998
241,300,4,887249685
171,303,4,891034801
720,269,3,891262608
222,313,4,883814858
280,566,4,891701188
680,294,4,876816043
479,748,3,879459710
292,151,5,881104268
721,688,3,877136967
7,587,4,891353950
13,4,5,882141306
851,410,4,875730379
758,735,5,881976855
631,682,2,888465247
407,189,4,875042268
692,845,3,876948910
457,458,3,882393765
27,925,3,891543245
773,427,3,888540484
416,164,5,893214041
293,789,2,888906071
181,457,1,878961474
617,816,1,883789747
783,260,4,884326690
303,514,5,879466667
636,272,5,891448155
848,179,5,887042377
450,158,3,882471524
8,56,5,879362183
690,451,4,881177910
892,67,4,886610480
158,294,1,880132193
177,260,2,880130534
775,258,4,891032837
194,318,5,879521328
863,306,5,889289570
878,175,2,880869911
498,144,1,881958471
6,203,3,883602864
833,219,4,875224309
184,447,3,889910653
889,12,5,880177880
383,514,5,891192949
398,504,3,875722071
757,125,2,888467666
625,423,4,891263760
655,356,3,887430804
299,478,4,877880612
645,658,4,892054632
496,526,3,876067597
751,603,4,889132776
504,210,4,887832643
487,94,3,884050838
271,521,5,885848373
401,168,1,891033442
24,258,4,875245985
487,803,2,884045297
506,581,2,874874850
655,286,3,887424831
713,689,3,888882225
878,642,3,880866971
567,190,4,882427068
282,325,1,881703044
924,1400,4,886327641
592,260,4,882607690
716,588,4,879795606
639,269,3,891238599
889,318,4,880180265
716,615,3,879795269
188,326,3,875071293
16,109,4,877719333
532,427,5,892519934
467,124,5,879532534
614,508,4,879464093
524,1129,2,884832580
194,387,2,879527146
142,176,5,888640455
479,108,4,879460424
907,485,5,880160008
942,879,4,891282539
394,715,4,880888689
152,220,5,884035907
894,323,2,879896268
567,10,4,882426508
208,186,4,883108518
733,250,1,879535502
562,229,1,879195848
194,549,3,879527263
270,566,5,876955939
641,1039,4,879370337
21,292,3,874950889
562,88,5,879196680
13,881,2,881514876
779,255,4,875993165
293,491,4,888905923
450,792,4,882396050
184,220,3,889908264
504,168,5,887839164
69,689,3,882027284
545,578,4,884134936
345,226,3,884993418
488,127,4,891294606
282,358,3,879949594
398,124,5,875717717
398,610,4,875745631
880,380,3,880242281
373,382,4,877100458
457,98,5,882553113
354,319,3,891180399
619,258,5,885953622
339,649,5,891034007
711,447,4,879994656
919,1060,3,875289322
58,185,2,884304896
286,288,5,875806672
160,483,5,876859413
936,928,3,886832502
94,194,4,885870284
311,282,5,884963228
116,1013,3,876453222
389,29,2,880088659
332,95,5,888360060
748,326,3,879454171
428,271,2,892572448
942,484,5,891282963
878,451,2,880869135
899,95,5,884121612
378,313,5,889665301
420,137,4,891357104
72,228,1,880037204
200,99,5,884128858
712,568,5,874730491
90,171,2,891384476
760,120,1,875669077
880,1014,4,892959041
883,9,4,891717495
342,297,3,875318267
853,286,3,879364668
863,1038,1,889289327
268,449,2,875744357
650,673,3,891369924
790,328,3,884461023
75,222,5,884050194
554,117,4,876231777
554,328,4,878801354
300,261,3,875650018
648,103,1,884367274
450,527,5,882374059
194,744,3,879547130
535,319,5,879617310
481,283,5,885828389
181,1302,1,878962086
16,942,4,877719863
91,195,5,891439057
283,186,5,879298239
287,222,5,875334224
459,291,4,879563312
679,109,3,884488283
706,410,4,880997444
299,640,3,889501995
269,346,2,891445757
642,204,4,885602593
389,451,2,880165881
588,366,5,890027430
780,172,5,891363723
605,405,3,879429706
565,640,4,891037837
297,724,3,875238883
145,1051,2,888398087
634,282,4,875729749
389,684,4,880087761
635,307,4,878878654
916,474,4,880844175
313,131,4,891015513
715,789,4,875963353
715,713,4,875962201
868,509,3,877106470
722,111,3,891281077
495,79,5,888632546
919,293,4,875288681
371,357,5,877487751
821,294,4,874792194
215,272,3,891434619
371,496,4,877487052
655,301,2,887424991
940,300,5,884801316
608,483,4,880404916
293,210,3,888905665
399,742,4,882340844
738,179,3,875353869
313,148,2,891031979
622,578,4,882670843
673,323,2,888787508
682,660,2,888517870
333,168,4,891045496
64,111,4,889739975
524,603,3,884637376
59,87,4,888205228
655,708,3,887427307
911,485,3,892839454
907,172,4,880160008
449,1006,4,880410701
907,282,4,880158939
343,663,5,876405045
693,506,2,875484932
648,1258,2,884366613
942,216,4,891282963
889,83,4,880180817
871,289,3,888192475
129,331,2,883244737
234,291,3,892335342
648,298,2,884884466
201,304,2,884110967
70,71,3,884066399
492,650,2,879969644
930,709,4,879535663
762,934,1,878719406
690,1042,4,881180035
134,286,3,891732334
840,66,3,891209509
606,179,5,880927552
244,122,4,880602804
807,380,4,893080442
622,484,3,882669803
90,213,5,891383718
15,742,2,879456049
450,485,5,882373088
417,216,3,879647298
932,1411,4,891251647
145,59,1,882181695
884,212,4,876859238
130,672,5,875801920
849,421,5,879695588
456,693,3,881373949
487,230,5,884036466
16,134,4,877719158
207,18,2,877878739
537,568,2,886031912
392,172,5,891038401
13,792,5,882139686
304,237,5,884968415
234,465,2,892334803
558,116,5,879436396
871,955,3,888193541
527,7,5,879456162
708,118,5,877325545
94,944,1,891723619
886,227,3,876032331
679,8,2,884486856
487,55,5,883446685
7,661,5,891351624
13,109,4,882141306
896,569,2,887161488
144,831,3,888104805
102,272,3,888112484
487,237,4,883441813
877,83,3,882677085
787,351,3,888979657
518,763,1,876823994
715,1016,4,875962049
840,135,5,891204356
916,1401,3,880844262
463,472,3,877385922
532,506,5,889235367
387,393,2,886483009
484,7,4,881449706
534,456,5,877808300
113,294,4,875935277
684,161,3,878760137
280,80,3,891701998
409,59,5,881108455
97,435,4,884238752
554,678,3,876231229
268,715,1,875310603
294,840,3,889242516
690,85,1,881177430
506,663,4,874874947
886,177,4,876031973
648,200,2,884883476
92,282,4,876769303
239,836,5,889180888
310,251,5,879436035
792,471,4,877910822
42,161,4,881108229
392,310,4,891037490
568,656,3,877907281
197,288,3,891409387
910,50,5,880822060
798,380,3,875638680
276,365,3,874791339
629,416,4,880117813
894,100,4,882404137
932,1020,5,891249621
391,238,5,877399659
882,95,4,879877155
200,193,4,884129209
751,689,2,888871738
596,895,3,883539049
757,969,3,888468741
336,1054,1,877754876
303,387,5,879485401
178,895,3,884836516
6,432,4,883601713
453,143,2,888206053
254,136,4,886471695
399,824,2,882341445
458,285,4,886394423
539,483,5,879788101
566,395,1,881651672
399,2,3,882512708
92,977,2,886443494
59,140,1,888206445
796,184,1,892761544
665,50,4,884290432
604,183,3,883668021
710,223,4,882063766
276,1194,3,874790875
473,1142,5,878157299
933,219,1,874854217
919,1197,4,875288613
823,651,5,878438179
716,425,5,879796279
551,62,5,892784524
18,57,4,880130930
450,511,5,882372178
92,368,1,886443672
597,1152,4,875339876
435,1061,3,884134754
537,211,4,886030831
296,153,4,884197419
492,127,5,879969879
468,97,5,875288503
835,543,5,891033232
865,501,1,880235060
269,1188,1,891451857
916,147,1,880843578
398,708,3,875747159
901,38,3,877131087
910,134,3,880821676
760,255,3,875666375
198,234,3,884207833
262,283,3,879962366
511,294,4,890005011
913,210,2,880826706
875,423,5,876464967
655,716,2,888475101
798,196,3,875743006
748,699,3,879455454
181,259,1,878961668
234,618,3,892078343
334,61,3,891550409
886,423,3,876032422
107,322,1,891264535
648,526,3,884368232
44,317,4,878347633
345,748,2,884901497
7,419,3,891350900
102,511,3,888801407
297,11,4,875240015
383,663,5,891192778
721,28,5,877140137
577,96,4,880474257
438,284,2,879868308
194,944,2,879551999
892,97,5,886608802
655,1375,3,887426008
757,1273,2,888467187
773,324,3,888538269
806,875,3,882384802
395,21,3,883764534
162,11,4,877636772
437,86,4,881001715
276,844,4,877934677
295,22,4,879517372
932,399,4,891251798
308,209,4,887737686
551,202,4,892783177
883,53,5,891696999
606,307,4,888334083
805,180,3,881698139
897,118,5,879993275
393,1441,3,889728554
880,95,3,880241219
295,450,4,879519438
92,709,2,875654590
919,471,3,875289638
313,823,3,891028555
51,182,3,883498790
251,471,3,886272319
569,252,3,879795551
58,204,4,884304701
177,23,5,880130758
387,227,4,886483195
502,539,3,883701980
342,1010,1,874984574
269,171,5,891447169
450,1172,5,882373231
854,238,5,882813648
894,713,4,880416177
766,178,4,891308968
144,221,3,888104087
109,250,2,880563471
313,204,4,891014401
479,483,4,879460844
455,53,1,879112415
773,175,4,888539425
338,517,5,879438505
221,227,3,875247522
693,197,3,875482197
930,107,3,879535207
297,144,3,875238778
677,307,5,885191227
848,480,5,887040025
307,181,5,879283232
379,428,4,880568452
537,739,1,886032154
326,525,5,879874989
798,748,5,875295521
16,510,4,877727280
498,271,2,881962988
325,430,5,891478028
337,1133,4,875236281
637,985,2,882905284
296,191,5,884197193
913,508,3,880759072
763,13,3,878919116
707,371,3,886287497
354,98,3,891218312
301,568,4,882076538
200,391,4,884130484
574,319,5,891279236
313,661,4,891015082
532,118,4,888634813
130,1275,5,876252288
315,204,5,879821158
160,770,4,876861878
913,789,4,880946415
660,1615,2,891198441
776,193,3,891628895
455,245,3,878585344
790,123,3,884461413
233,8,3,877663612
538,176,4,877106918
304,274,4,884968415
710,334,2,882063327
269,515,4,891446132
748,710,3,879455410
682,298,4,888518639
75,508,4,884050102
145,313,4,883840638
202,191,2,879727294
276,692,4,874791960
63,979,3,875748068
223,1234,3,891548646
524,213,4,884635136
666,66,4,880568560
22,231,2,878887983
757,183,4,888445864
774,1079,1,888558897
90,505,5,891383687
721,318,4,877140047
269,959,5,891457067
643,262,3,892502480
40,258,3,889041981
1,187,4,874965678
648,563,5,884883679
624,122,3,879793436
493,410,4,884132883
463,1117,1,877385954
411,238,3,891035525
234,20,4,891227979
110,689,3,886987584
362,1025,2,885019746
653,523,4,878854284
887,477,1,881378570
285,514,3,890595859
643,98,3,891446688
524,318,4,884635287
622,532,3,882591091
303,172,5,879467413
840,195,5,891204847
385,1014,2,879450441
788,553,3,880869687
466,331,5,890284231
213,56,5,878955635
451,988,1,879012773
229,347,1,891632073
328,572,3,885049658
692,66,2,876953130
405,1046,2,885548633
207,1046,4,875509787
181,1331,1,878962052
151,628,5,879528674
804,1016,4,879441099
833,134,5,875038987
715,1215,1,875962762
389,492,5,880086944
90,127,4,891383561
606,157,4,880926018
881,9,3,876536198
181,1048,2,878963275
537,890,1,886029526
328,1109,3,885047100
671,176,2,883546120
60,699,4,883327539
500,421,4,883875303
399,265,3,882342776
637,235,1,882904233
655,1406,3,888984325
659,131,4,891383412
311,755,4,884366035
417,1039,3,879647196
110,67,3,886989566
721,259,3,877137527
130,449,4,878537516
293,151,4,888904927
880,158,2,880175128
60,419,3,883327612
323,286,3,878738826
288,97,4,886629750
747,478,4,888639437
741,181,4,891036681
712,783,3,874956981
92,78,3,876175191
699,9,2,878882133
267,216,4,878972586
586,69,4,884059426
267,203,5,878972241
497,87,3,879363565
416,1400,4,886317029
123,482,4,879872406
881,575,2,876539330
848,512,5,887040025
214,325,3,891542622
24,662,5,875323440
528,79,5,886101911
405,172,5,885545111
256,552,3,882164927
506,274,4,874862229
798,929,3,875638090
454,248,3,881959238
280,232,3,891701649
655,175,3,887426931
738,260,2,875348571
125,56,1,879454345
773,1069,4,888539559
145,979,3,879161882
403,1,4,879785974
630,195,4,885667968
479,183,5,889125563
896,476,2,887161541
123,286,5,879809053
294,121,5,877819714
291,825,4,874833983
151,549,4,879543324
